ID,brand,Origin of brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,seats,selling_price
14123,Renault,European,3,17500,Individual,Petrol,Manual,23.01,999,5,360000
14124,Hyundai,Asian,7,39000,Dealer,Petrol,Manual,18.9,1197,5,360000
14125,Maruti,Asian,3,30112,Dealer,CNG,Manual,33.44,796,4,360000
14126,Renault,European,5,26500,Individual,Petrol,Manual,25.17,799,5,360000
14127,Maruti,Asian,3,32875,Trustmark Dealer,Petrol,Manual,23.95,998,5,360000
14128,Hyundai,Asian,7,50000,Individual,Petrol,Manual,18.9,1197,5,360000
14129,Maruti,Asian,9,120000,Individual,Diesel,Manual,22.9,1248,5,360000
14130,Maruti,Asian,9,68600,Individual,Diesel,Manual,28.4,1248,5,360000
14131,Maruti,Asian,5,28000,Dealer,Petrol,Manual,23.95,998,5,360000
14132,Chevrolet,American,5,60000,Individual,Petrol,Manual,18.2,1199,5,360000
14133,Renault,European,8,90000,Individual,Diesel,Manual,19.01,1461,5,360000
14134,Maruti,Asian,6,25000,Individual,Petrol,Manual,23.95,998,5,360000
14135,Hyundai,Asian,8,35000,Individual,Petrol,Manual,19.81,1086,5,360000
14136,Renault,European,8,80000,Individual,Diesel,Manual,21.64,1461,5,360000
14137,Hyundai,Asian,7,36780,Dealer,Petrol,Manual,19.1,1197,5,359000
14138,Volkswagen,European,8,68000,Dealer,Petrol,Manual,16.47,1198,5,359000
14139,Honda,Asian,6,42380,Dealer,Diesel,Manual,25.8,1498,5,359000
14140,Maruti,Asian,8,135880,Dealer,Diesel,Manual,23.2,1248,5,359000
14141,Maruti,Asian,8,56000,Dealer,Diesel,Manual,23.4,1248,5,359000
14142,Hyundai,Asian,9,77000,Individual,Diesel,Manual,23,1396,5,359000
14143,Maruti,Asian,3,35112,Dealer,Petrol,Manual,24.7,796,5,359000
14144,Maruti,Asian,3,45874,Dealer,CNG,Manual,26.6,998,5,357000
14145,Hyundai,Asian,6,35000,Individual,Petrol,Manual,18.9,1197,5,356000
14146,Mahindra,Asian,4,5000,Individual,Petrol,Manual,18.15,1198,6,356000
14147,Maruti,Asian,4,19369,Dealer,Petrol,Manual,23.95,998,5,356000
14148,Chevrolet,American,11,74652,Dealer,Diesel,Manual,18.3,1991,5,356000
14149,Hyundai,Asian,7,67000,Dealer,Diesel,Manual,21.9,1396,5,355000
14150,Volkswagen,European,9,45000,Dealer,Petrol,Manual,15.04,1598,5,355000
14151,Ford,American,6,20319,Dealer,Petrol,Manual,18.16,1196,5,355000
14152,Skoda,European,11,87000,Dealer,Diesel,Automatic,20,1968,5,355000
14153,Tata,Asian,6,68000,Dealer,Petrol,Manual,17.57,1193,5,355000
14154,Hyundai,Asian,8,26000,Individual,Petrol,Manual,18.5,1197,5,355000
14155,Hyundai,Asian,8,43000,Individual,Petrol,Manual,18.9,1197,5,355000
14156,Mahindra,Asian,13,97000,Dealer,Diesel,Manual,12.05,2179,8,355000
14157,Chevrolet,American,7,73000,Dealer,Diesel,Manual,18.2,1248,8,355000
14158,Hyundai,Asian,10,94000,Dealer,Petrol,Automatic,16.95,1197,5,355000
14159,Hyundai,Asian,9,63000,Dealer,Petrol,Manual,20.36,1197,5,355000
14160,Maruti,Asian,5,55000,Dealer,Petrol,Manual,15.37,1196,5,355000
14161,Toyota,Asian,15,145000,Dealer,Diesel,Manual,12.8,2494,7,355000
14162,Maruti,Asian,7,63699,Dealer,Petrol,Manual,21.21,1197,5,355000
14163,Maruti,Asian,7,70000,Dealer,Petrol,Manual,18.5,1197,5,355000
14164,Maruti,Asian,2,5000,Individual,Petrol,Manual,23.95,998,5,355000
14165,Toyota,Asian,7,35000,Dealer,Petrol,Manual,16.78,1496,5,355000
14166,Renault,European,8,110000,Individual,Diesel,Manual,20.45,1461,5,355000
14167,Maruti,Asian,3,60000,Individual,CNG,Manual,26.6,998,5,355000
14168,Volkswagen,European,8,56000,Dealer,Petrol,Manual,16.47,1198,5,355000
14169,Honda,Asian,6,29428,Dealer,Petrol,Manual,18.6,1199,5,355000
14170,Hyundai,Asian,7,41000,Dealer,Petrol,Manual,18.9,1197,5,355000
14171,Ford,American,6,68140,Dealer,Petrol,Manual,15.6,1196,5,355000
14172,Tata,Asian,6,58000,Dealer,Diesel,Manual,23,1248,5,355000
14173,Maruti,Asian,9,120000,Individual,Diesel,Manual,22.9,1248,5,355000
14174,Maruti,Asian,7,64531,Dealer,Petrol,Manual,23.95,998,5,355000
14175,Ford,American,10,40000,Dealer,Petrol,Manual,15.6,1196,5,355000
14176,Nissan,Asian,7,94000,Dealer,Diesel,Manual,21.64,1461,5,355000
14177,Maruti,Asian,9,58700,Dealer,Petrol,Manual,21.79,998,5,355000
14178,Chevrolet,American,7,111054,Dealer,Diesel,Manual,18.2,1248,8,355000
14179,Chevrolet,American,6,22300,Individual,Petrol,Manual,18.2,1199,5,355000
14180,Honda,Asian,14,99500,Dealer,Petrol,Automatic,10.1,2354,5,355000
14181,Volkswagen,European,9,45710,Dealer,Petrol,Manual,16.47,1198,5,354000
14182,Renault,European,3,30941,Dealer,Petrol,Manual,23.01,999,5,354000
14183,Maruti,Asian,6,7830,Individual,Petrol,Manual,20.51,998,5,354000
14184,Renault,European,2,26500,Dealer,Petrol,Manual,23.01,999,5,353000
14185,Maruti,Asian,8,73536,Dealer,Diesel,Manual,22.9,1248,5,353000
14186,Maruti,Asian,8,99426,Dealer,Diesel,Manual,22.9,1248,5,353000
14187,Maruti,Asian,9,48059,Dealer,Diesel,Manual,19.3,1248,5,353000
14188,Honda,Asian,11,57000,Dealer,Petrol,Automatic,16.8,1497,5,352000
14189,Honda,Asian,10,60000,Individual,Petrol,Manual,17,1497,5,352000
14190,Maruti,Asian,8,63000,Dealer,CNG,Manual,33.54,998,5,351000
14191,Chevrolet,American,7,120000,Individual,Diesel,Manual,18.2,1248,8,351000
14192,Maruti,Asian,21,28456,Dealer,Petrol,Manual,14.8,1298,8,351000
14193,Maruti,Asian,7,50000,Individual,Petrol,Manual,20.51,998,5,351000
14194,Mahindra,Asian,8,91000,Dealer,Diesel,Manual,17.21,1493,7,351000
14195,Skoda,European,9,74000,Dealer,Diesel,Manual,20.5,1598,5,351000
14196,Maruti,Asian,8,35000,Individual,Petrol,Manual,18.9,998,5,350000
14197,Mahindra,Asian,10,25000,Individual,Diesel,Manual,13.6,2523,7,350000
14198,Datsun,Asian,3,27263,Individual,Petrol,Manual,22.5,999,5,350000
14199,Hyundai,Asian,6,75000,Dealer,Diesel,Manual,24,1120,5,350000
14200,Maruti,Asian,7,37000,Individual,Petrol,Manual,20.51,998,5,350000
14201,Datsun,Asian,6,35000,Individual,Petrol,Manual,19.44,1198,7,350000
14202,Honda,Asian,10,55000,Dealer,Petrol,Manual,16.9,1497,5,350000
14203,Renault,European,4,35000,Individual,Petrol,Automatic,24.04,999,5,350000
14204,Mahindra,Asian,10,155000,Individual,Diesel,Manual,14,2498,7,350000
14205,Mahindra,Asian,5,70000,Individual,Diesel,Manual,25.32,1198,6,350000
14206,Mahindra,Asian,6,49000,Individual,Diesel,Manual,17.21,1493,7,350000
14207,Renault,European,6,42000,Dealer,Diesel,Manual,21.64,1461,5,350000
14208,Hyundai,Asian,5,50000,Individual,Petrol,Manual,19.1,1197,5,350000
14209,Hyundai,Asian,9,120000,Individual,Diesel,Manual,21.9,1396,5,350000
14210,Renault,European,7,85000,Individual,Petrol,Manual,16.95,1498,5,350000
14211,Hyundai,Asian,7,40000,Individual,Petrol,Manual,20.36,1197,5,350000
14212,Hyundai,Asian,6,10000,Individual,Petrol,Manual,18.9,1197,5,350000
14213,Maruti,Asian,5,45000,Dealer,CNG,Manual,30.46,796,5,350000
14214,Maruti,Asian,8,70000,Individual,Petrol,Manual,18.6,1197,5,350000
14215,Honda,Asian,6,70000,Individual,Diesel,Manual,25.8,1498,5,350000
14216,Renault,European,3,10000,Individual,Petrol,Manual,23.01,999,5,350000
14217,Maruti,Asian,1,5000,Individual,Petrol,Manual,22.05,796,5,350000
14218,Maruti,Asian,9,120000,Individual,Diesel,Manual,19.3,1248,5,350000
14219,Maruti,Asian,9,60000,Individual,Petrol,Manual,17.5,1197,5,350000
14220,Maruti,Asian,7,90000,Individual,Diesel,Manual,25.2,1248,5,350000
14221,Skoda,European,10,92000,Individual,Petrol,Manual,13.14,1798,5,350000
14222,Honda,Asian,10,60000,Dealer,Petrol,Manual,17,1497,5,350000
14223,Maruti,Asian,7,50000,Individual,Petrol,Manual,20.51,998,5,350000
14224,Fiat,European,5,100000,Individual,Diesel,Manual,20.5,1248,5,350000
14225,Maruti,Asian,5,25000,Individual,Petrol,Manual,23.95,998,5,350000
14226,Hyundai,Asian,8,110000,Individual,Diesel,Manual,21.9,1396,5,350000
14227,Maruti,Asian,6,114183,Individual,Petrol,Manual,21.79,998,5,350000
14228,Tata,Asian,4,25000,Individual,Petrol,Manual,17.57,1193,5,350000
14229,Tata,Asian,6,70000,Individual,Diesel,Manual,23,1248,5,350000
14230,Hyundai,Asian,8,35858,Dealer,Petrol,Manual,18.5,1197,5,350000
14231,Volkswagen,European,6,60000,Individual,Petrol,Manual,16.47,1198,5,350000
14232,Maruti,Asian,8,90145,Dealer,Diesel,Manual,28.4,1248,5,350000
14233,Maruti,Asian,9,81300,Individual,Diesel,Manual,21.5,1248,5,350000
14234,Maruti,Asian,6,120000,Individual,Petrol,Manual,20.85,1197,5,350000
14235,Ford,American,8,98813,Dealer,Diesel,Manual,22.77,1498,5,350000
14236,Maruti,Asian,9,55236,Dealer,Petrol,Manual,19.1,1197,5,350000
14237,Toyota,Asian,8,110000,Individual,Diesel,Manual,23.59,1364,5,350000
14238,Fiat,European,5,51000,Dealer,Diesel,Manual,20.5,1248,5,350000
14239,Maruti,Asian,6,15000,Individual,Petrol,Manual,20.51,998,5,350000
14240,Hyundai,Asian,12,110000,Individual,Diesel,Manual,18.1,1493,5,350000
14241,Maruti,Asian,7,23970,Dealer,Petrol,Manual,23.1,998,5,350000
14242,Maruti,Asian,8,80000,Individual,Diesel,Manual,22.9,1248,5,350000
14243,Hyundai,Asian,6,40000,Individual,Petrol,Manual,18.9,1197,5,350000
14244,Maruti,Asian,8,65000,Dealer,Diesel,Manual,23.4,1248,5,350000
14245,Chevrolet,American,7,100000,Individual,Diesel,Manual,22.1,1248,5,350000
14246,Maruti,Asian,4,30000,Individual,Diesel,Manual,27.62,793,5,350000
14247,Hyundai,Asian,6,38000,Individual,Petrol,Manual,19.81,1086,5,350000
14248,Volkswagen,European,10,80000,Individual,Diesel,Manual,20.54,1598,5,350000
14249,Skoda,European,9,85000,Dealer,Diesel,Manual,20.5,1598,5,350000
14250,Maruti,Asian,5,60000,Individual,Petrol,Manual,20.51,998,5,350000
14251,Renault,European,4,15000,Individual,Petrol,Manual,25.17,799,5,350000
14252,Maruti,Asian,6,40000,Individual,Petrol,Manual,20.51,998,5,350000
14253,Honda,Asian,14,70000,Individual,Petrol,Manual,17.7,1497,5,350000
14254,Volkswagen,European,8,60000,Individual,Petrol,Manual,16.47,1198,5,350000
14255,Maruti,Asian,10,35000,Dealer,Petrol,Manual,17.5,1298,5,350000
14256,Honda,Asian,8,45000,Dealer,Petrol,Manual,18,1198,5,350000
14257,Maruti,Asian,5,28000,Dealer,Petrol,Automatic,23.95,998,5,350000
14258,Hyundai,Asian,4,110000,Individual,Diesel,Manual,24.4,1120,5,350000
14259,Mahindra,Asian,11,60000,Dealer,Diesel,Manual,14,2498,8,350000
14260,Mahindra,Asian,4,70000,Individual,Petrol,Manual,18.15,1198,6,350000
14261,Toyota,Asian,7,75000,Individual,Petrol,Manual,16.78,1496,5,350000
14262,Maruti,Asian,8,100000,Individual,Diesel,Manual,22.9,1248,5,350000
14263,Datsun,Asian,5,50000,Individual,Petrol,Manual,19.44,1198,7,350000
14264,Hyundai,Asian,9,36000,Individual,Petrol,Manual,18.5,1197,5,350000
14265,Chevrolet,American,7,135000,Individual,Diesel,Manual,22.1,1248,5,350000
14266,Chevrolet,American,11,98000,Dealer,Diesel,Manual,14.8,2499,10,350000
14267,Maruti,Asian,10,30000,Individual,Petrol,Manual,16.1,1197,5,350000
14268,Volkswagen,European,10,164000,Individual,Diesel,Manual,20.54,1598,5,350000
14269,Renault,European,4,20000,Individual,Petrol,Manual,23.01,999,5,350000
14270,Renault,European,3,10000,Individual,Petrol,Manual,23.01,999,5,350000
14271,Maruti,Asian,7,61000,Dealer,Petrol,Manual,20.51,998,5,350000
14272,Datsun,Asian,5,15000,Individual,Petrol,Manual,19.44,1198,7,350000
14273,Tata,Asian,11,60893,Dealer,Diesel,Manual,11.57,2179,7,350000
14274,Maruti,Asian,8,58288,Dealer,CNG,Manual,26.2,998,5,350000
14275,Skoda,European,10,72525,Individual,Petrol,Manual,13.4,1798,5,350000
14276,Renault,European,8,147000,Individual,Diesel,Manual,21.64,1461,5,350000
14277,Tata,Asian,10,90000,Individual,Diesel,Manual,21.12,1248,5,350000
14278,Maruti,Asian,3,35000,Individual,Petrol,Manual,23.95,998,5,350000
14279,Renault,European,2,5000,Individual,Petrol,Manual,25.17,799,5,350000
14280,Hyundai,Asian,9,32000,Dealer,Petrol,Manual,18.5,1197,5,350000
14281,Renault,European,4,15000,Individual,Petrol,Manual,25.17,799,5,350000
14282,Honda,Asian,8,20000,Dealer,Petrol,Manual,19.4,1198,5,350000
14283,Toyota,Asian,8,63000,Dealer,Petrol,Manual,17.71,1197,5,350000
14284,Hyundai,Asian,3,70000,Individual,Petrol,Manual,20.3,998,5,350000
14285,Maruti,Asian,7,84000,Dealer,Petrol,Manual,20.51,998,5,350000
14286,Hyundai,Asian,3,50000,Individual,Petrol,Manual,20.3,998,5,350000
14287,Maruti,Asian,10,32000,Dealer,Petrol,Manual,18.6,1197,5,350000
14288,Volkswagen,European,11,80000,Individual,Petrol,Automatic,14.8,1598,5,350000
14289,Mahindra,Asian,8,110000,Individual,Diesel,Manual,17.21,1493,7,350000
14290,Toyota,Asian,15,146000,Dealer,Diesel,Manual,12.8,2494,7,350000
14291,Hyundai,Asian,8,55713,Dealer,Petrol,Manual,17,1197,5,350000
14292,Renault,European,3,50000,Individual,Petrol,Manual,25.17,799,5,350000
14293,Renault,European,3,45000,Individual,Petrol,Manual,25.17,799,5,350000
14294,Maruti,Asian,6,30000,Individual,Petrol,Manual,23.95,998,5,350000
14295,Maruti,Asian,10,75000,Dealer,Petrol,Manual,15.5,1586,5,350000
14296,Renault,European,5,37000,Individual,Petrol,Manual,25.17,799,5,350000
14297,Nissan,Asian,8,60000,Dealer,Diesel,Manual,23.08,1461,5,350000
14298,Maruti,Asian,8,20000,Individual,Petrol,Manual,18.6,1197,5,350000
14299,Tata,Asian,5,70000,Individual,Petrol,Manual,17.57,1193,5,350000
14300,Nissan,Asian,9,95000,Dealer,Diesel,Manual,23.08,1461,5,350000
14301,Maruti,Asian,5,52361,Dealer,Petrol,Manual,23.95,998,5,350000
14302,Chevrolet,American,4,97000,Individual,Diesel,Manual,25.44,936,5,350000
14303,Maruti,Asian,3,33000,Dealer,Petrol,Manual,16.11,1196,5,350000
14304,Mahindra,Asian,13,198000,Individual,Diesel,Manual,10.5,2179,7,350000
14305,Maruti,Asian,10,120000,Individual,Diesel,Manual,19.3,1248,5,350000
14306,Maruti,Asian,3,35000,Individual,Petrol,Manual,23.95,998,5,350000
14307,Maruti,Asian,2,1200,Individual,Petrol,Manual,22.05,796,5,350000
14308,Maruti,Asian,6,25000,Individual,Petrol,Manual,23.95,998,5,350000
14309,Datsun,Asian,4,35000,Individual,Petrol,Manual,19.44,1198,7,350000
14310,Honda,Asian,12,68759,Dealer,Petrol,Manual,17,1497,5,350000
14311,Renault,European,4,40000,Dealer,Petrol,Manual,25.17,799,5,350000
14312,Honda,Asian,8,76000,Dealer,Diesel,Manual,25.8,1498,5,350000
14313,Honda,Asian,13,78000,Individual,Petrol,Manual,17,1497,5,350000
14314,Renault,European,4,70000,Individual,Diesel,Manual,19.98,1461,8,350000
14315,Volkswagen,European,5,35000,Individual,Petrol,Manual,17,1198,5,350000
14316,Hyundai,Asian,7,57723,Dealer,Petrol,Manual,20.36,1197,5,350000
14317,Mahindra,Asian,5,70000,Individual,Diesel,Manual,25.32,1198,6,350000
14318,Maruti,Asian,10,99008,Dealer,Diesel,Manual,22.9,1248,5,350000
14319,Skoda,European,9,93000,Dealer,Petrol,Manual,15,1598,5,350000
14320,Datsun,Asian,3,40000,Individual,Petrol,Manual,22.5,999,5,350000
14321,Nissan,Asian,6,48000,Individual,Petrol,Manual,19.49,1198,5,350000
14322,Hyundai,Asian,11,48216,Dealer,Petrol,Manual,20.36,1197,5,350000
14323,Mahindra,Asian,5,30000,Individual,Diesel,Manual,25.32,1198,6,350000
14324,Mahindra,Asian,12,15000,Individual,Diesel,Manual,13.6,2523,7,350000
14325,Maruti,Asian,5,15000,Individual,Petrol,Manual,15.37,1196,5,350000
14326,Renault,European,4,60000,Individual,Petrol,Manual,23.01,999,5,350000
14327,Mahindra,Asian,11,199900,Individual,Diesel,Manual,13.6,2523,7,350000
14328,Volkswagen,European,5,146000,Individual,Petrol,Manual,18.78,1198,5,350000
14329,Hyundai,Asian,11,72240,Individual,Petrol,Manual,17,1197,5,350000
14330,Hyundai,Asian,11,50000,Dealer,Petrol,Automatic,16.95,1197,5,350000
14331,Maruti,Asian,5,15000,Individual,Petrol,Manual,15.37,1196,7,350000
14332,Maruti,Asian,4,48300,Individual,Diesel,Manual,28.4,1248,5,350000
14333,Honda,Asian,6,175000,Individual,Diesel,Manual,24.2,1498,7,350000
14334,Fiat,European,8,110000,Individual,Diesel,Manual,20.3,1248,5,350000
14335,Hyundai,Asian,10,40000,Individual,Petrol,Manual,20.36,1197,5,350000
14336,Renault,European,3,30000,Individual,Petrol,Manual,25.17,799,5,350000
14337,Maruti,Asian,3,30000,Individual,Petrol,Manual,23.95,998,5,350000
14338,Maruti,Asian,7,50000,Individual,LPG,Manual,14.6,998,5,350000
14339,Maruti,Asian,7,70000,Individual,Diesel,Manual,25.2,1248,5,350000
14340,Tata,Asian,5,100000,Individual,Diesel,Manual,19.09,1405,5,350000
14341,Tata,Asian,11,150000,Individual,Diesel,Manual,13.93,2179,7,350000
14342,Maruti,Asian,3,40000,Individual,Petrol,Automatic,23.1,998,5,350000
14343,Maruti,Asian,7,70000,Individual,Diesel,Manual,23.2,1248,5,350000
14344,Ford,American,5,100000,Individual,Diesel,Manual,25.83,1498,5,350000
14345,Hyundai,Asian,8,150000,Individual,Petrol,Manual,20.36,1197,5,350000
14346,Volkswagen,European,9,120000,Individual,Diesel,Manual,20.54,1598,5,350000
14347,Mahindra,Asian,13,154000,Individual,Diesel,Manual,10.5,2609,7,350000
14348,Tata,Asian,4,30000,Individual,Petrol,Manual,23.84,1199,5,350000
14349,Tata,Asian,11,110000,Individual,Diesel,Manual,13.93,2179,7,350000
14350,Honda,Asian,4,70000,Individual,Diesel,Manual,25.8,1498,5,350000
14351,Honda,Asian,12,70000,Individual,Petrol,Manual,10.2,2354,5,350000
14352,Ford,American,6,100000,Individual,Diesel,Manual,25.83,1498,5,350000
14353,Maruti,Asian,5,110000,Individual,Diesel,Manual,23.2,1248,5,350000
14354,Hyundai,Asian,7,100000,Individual,Petrol,Manual,18.9,1197,5,350000
14355,Maruti,Asian,3,31393,Dealer,Petrol,Manual,23.95,998,5,350000
14356,Hyundai,Asian,6,42000,Individual,Petrol,Manual,19.1,1197,5,350000
14357,Maruti,Asian,3,15000,Individual,Petrol,Manual,23.95,998,5,350000
14358,Maruti,Asian,12,60000,Individual,Petrol,Manual,16.1,1298,5,350000
14359,Hyundai,Asian,7,55000,Dealer,Petrol,Manual,17.92,1086,5,350000
14360,Datsun,Asian,5,20000,Individual,Petrol,Manual,20.62,1198,7,350000
14361,Fiat,European,7,39456,Individual,Diesel,Manual,21.2,1248,5,350000
14362,Skoda,European,8,60000,Individual,Diesel,Manual,20.5,1598,5,350000
14363,Honda,Asian,14,61000,Dealer,Petrol,Manual,11.9,2354,5,350000
14364,Volkswagen,European,8,180000,Individual,Diesel,Manual,20.54,1598,5,350000
14365,Ford,American,9,69000,Individual,Diesel,Manual,18.6,1388,5,350000
14366,Fiat,European,8,90000,Individual,Diesel,Manual,20.3,1248,5,350000
14367,Maruti,Asian,3,40000,Individual,Petrol,Manual,24.7,796,5,350000
14368,Maruti,Asian,10,97000,Individual,Diesel,Manual,22.9,1248,5,350000
14369,Honda,Asian,7,24000,Individual,Petrol,Manual,19.4,1198,5,350000
14370,Nissan,Asian,5,100000,Individual,Petrol,Manual,19.49,1198,5,350000
14371,Honda,Asian,6,28000,Individual,Petrol,Manual,19.4,1198,5,350000
14372,Hyundai,Asian,11,140000,Individual,Diesel,Manual,16.2,1493,5,350000
14373,Maruti,Asian,9,92171,Dealer,Diesel,Manual,23.2,1248,5,350000
14374,Renault,European,4,16303,Dealer,Petrol,Manual,25.17,799,5,350000
14375,Hyundai,Asian,11,60000,Individual,Petrol,Manual,17,1197,5,350000
14376,Mahindra,Asian,5,87500,Individual,Diesel,Manual,25.32,1198,6,350000
14377,Hyundai,Asian,13,60000,Dealer,Petrol,Automatic,19.2,1197,5,350000
14378,Tata,Asian,3,35000,Dealer,Diesel,Manual,22.95,1248,5,350000
14379,Maruti,Asian,8,65000,Dealer,Petrol,Manual,19.1,1197,5,350000
14380,Tata,Asian,4,50000,Individual,Petrol,Manual,15.64,1193,5,350000
14381,Maruti,Asian,1,1500,Individual,Petrol,Manual,22.05,796,5,350000
14382,Ford,American,6,35000,Individual,Petrol,Manual,15.6,1196,5,350000
14383,Maruti,Asian,3,5000,Individual,Petrol,Manual,23.95,998,5,350000
14384,Datsun,Asian,5,60000,Individual,Petrol,Manual,19.44,1198,7,350000
14385,Maruti,Asian,10,80000,Individual,Diesel,Manual,22.9,1248,5,350000
14386,Datsun,Asian,4,10000,Individual,Petrol,Manual,22.7,799,5,350000
14387,Maruti,Asian,6,41559,Dealer,Petrol,Manual,21.5,1197,5,350000
14388,Honda,Asian,8,94598,Dealer,Petrol,Manual,18.5,1198,5,350000
14389,Hyundai,Asian,6,33421,Dealer,Petrol,Manual,20.36,1197,5,350000
14390,Honda,Asian,10,80000,Individual,Petrol,Manual,17,1497,5,350000
14391,Renault,European,3,40000,Individual,Petrol,Automatic,24.04,999,5,350000
14392,Maruti,Asian,3,30000,Individual,Petrol,Manual,23.95,998,5,350000
14393,Ford,American,8,125000,Individual,Diesel,Manual,20,1399,5,350000
14394,Maruti,Asian,10,62000,Dealer,Petrol,Manual,15.37,1196,5,350000
14395,Maruti,Asian,6,38000,Dealer,Petrol,Automatic,23.95,998,5,350000
14396,Mahindra,Asian,4,40000,Individual,Petrol,Manual,18.15,1198,6,350000
14397,Hyundai,Asian,4,47000,Dealer,Petrol,Manual,21.1,814,5,350000
14398,Hyundai,Asian,7,50000,Individual,Petrol,Manual,18.9,1197,5,350000
14399,Renault,European,5,63000,Dealer,Petrol,Manual,23.01,999,5,350000
14400,Datsun,Asian,2,4646,Dealer,Petrol,Manual,22.7,799,5,350000
14401,Renault,European,5,64000,Dealer,Petrol,Manual,25.17,799,5,350000
14402,Datsun,Asian,6,73000,Dealer,Petrol,Manual,20.63,1198,5,350000
14403,Maruti,Asian,6,50000,Individual,Petrol,Manual,20.51,998,5,350000
14404,Maruti,Asian,4,9021,Dealer,Petrol,Automatic,23.95,998,5,350000
14405,Maruti,Asian,3,29000,Individual,Petrol,Manual,24.7,796,5,350000
14406,Maruti,Asian,5,40000,Individual,Petrol,Manual,20.4,1197,5,350000
14407,Maruti,Asian,1,11000,Individual,Petrol,Manual,22.05,796,5,350000
14408,Volkswagen,European,8,59000,Dealer,Petrol,Manual,16.47,1198,5,350000
14409,Maruti,Asian,9,60000,Individual,Petrol,Manual,17.5,1298,5,350000
14410,Ford,American,7,80000,Individual,Diesel,Manual,19.68,1399,5,350000
14411,Tata,Asian,3,40000,Individual,Diesel,Manual,27.28,1047,5,350000
14412,Renault,European,4,15000,Individual,Petrol,Manual,23.01,999,5,350000
14413,Maruti,Asian,6,69000,Dealer,CNG,Manual,33.54,998,5,350000
14414,Renault,European,6,37000,Individual,Diesel,Manual,23.08,1461,5,350000
14415,Maruti,Asian,2,30000,Individual,Petrol,Manual,23.95,998,5,350000
14416,Maruti,Asian,9,90000,Individual,Diesel,Manual,20.77,1248,7,350000
14417,Nissan,Asian,5,40000,Individual,Petrol,Manual,18.44,1198,5,350000
14418,Tata,Asian,7,70000,Individual,Diesel,Manual,21.02,1248,5,350000
14419,Ford,American,9,115000,Dealer,Diesel,Manual,20,1399,5,350000
14420,Volkswagen,European,8,23000,Dealer,Petrol,Manual,16.47,1198,5,350000
14421,Maruti,Asian,5,63554,Dealer,Petrol,Manual,20.51,998,5,350000
